# PyFAI 1D azimuthal integration
# Input file: E:/Sample2/CK2-0.3s-insuit-006-300-to-700/CK2-0.3s-insuit-006-300-to-700_saxs/series_1410_data_000001.h5
# Dataset: /entry/data/data
# Timestamp: Thu Apr 23 16:34:33 2026
# Radial	Intensity	Sigma
2.555933e+00	2.409121e+00	1.834136e-02
2.560404e+00	2.377338e+00	1.819151e-02
2.564875e+00	2.369453e+00	1.815559e-02
2.569347e+00	2.357304e+00	1.815693e-02
2.573818e+00	2.347699e+00	1.807804e-02
2.578289e+00	2.318981e+00	1.796874e-02
2.582760e+00	2.319508e+00	1.796793e-02
2.587232e+00	2.288395e+00	1.785082e-02
2.591703e+00	2.292585e+00	1.786233e-02
2.596174e+00	2.296599e+00	1.782127e-02
2.600645e+00	2.252918e+00	1.765546e-02
2.605117e+00	2.287585e+00	1.780620e-02
2.609588e+00	2.272180e+00	1.776723e-02
2.614059e+00	2.231876e+00	1.758864e-02
2.618530e+00	2.284831e+00	1.775453e-02
2.623002e+00	2.245090e+00	1.761968e-02
2.627473e+00	2.233678e+00	1.758646e-02
2.631944e+00	2.211194e+00	1.747835e-02
2.636415e+00	2.205312e+00	1.747485e-02
2.640887e+00	2.189564e+00	1.738572e-02
2.645358e+00	2.180553e+00	1.736318e-02
2.649829e+00	2.158275e+00	1.730451e-02
2.654300e+00	2.170792e+00	1.730902e-02
2.658772e+00	2.165586e+00	1.725026e-02
2.663243e+00	2.144836e+00	1.720183e-02
2.667714e+00	2.143144e+00	1.720417e-02
2.672185e+00	2.134916e+00	1.716324e-02
2.676657e+00	2.128192e+00	1.711564e-02
2.681128e+00	2.104895e+00	1.702232e-02
2.685599e+00	2.096092e+00	1.700663e-02
2.690070e+00	2.074079e+00	1.689332e-02
2.694542e+00	2.083423e+00	1.690869e-02
2.699013e+00	2.037013e+00	1.674412e-02
2.703484e+00	2.015814e+00	1.668186e-02
2.707955e+00	2.053086e+00	1.683556e-02
2.712427e+00	2.034913e+00	1.672338e-02
2.716898e+00	2.032968e+00	1.671121e-02
2.721369e+00	2.027558e+00	1.670792e-02
2.725840e+00	2.002403e+00	1.656849e-02
2.730312e+00	2.037989e+00	1.670681e-02
2.734783e+00	2.048208e+00	1.670585e-02
2.739254e+00	1.970693e+00	1.643126e-02
2.743725e+00	1.972782e+00	1.648930e-02
2.748197e+00	1.972603e+00	1.644716e-02
2.752668e+00	1.980316e+00	1.644680e-02
2.757139e+00	1.949859e+00	1.638924e-02
2.761611e+00	1.919504e+00	1.626950e-02
2.766082e+00	1.924666e+00	1.625393e-02
2.770553e+00	1.951649e+00	1.635752e-02
2.775024e+00	1.899242e+00	1.614102e-02
2.779496e+00	1.909898e+00	1.618452e-02
2.783967e+00	1.901437e+00	1.614665e-02
2.788438e+00	1.881076e+00	1.606172e-02
2.792909e+00	1.885555e+00	1.606451e-02
2.797381e+00	1.860505e+00	1.596458e-02
2.801852e+00	1.881286e+00	1.603992e-02
2.806323e+00	1.868631e+00	1.601654e-02
2.810794e+00	1.842526e+00	1.588744e-02
2.815266e+00	1.865549e+00	1.599801e-02
2.819737e+00	1.838958e+00	1.586965e-02
2.824208e+00	1.826560e+00	1.584660e-02
2.828679e+00	1.822006e+00	1.581022e-02
2.833151e+00	1.861568e+00	1.594428e-02
2.837622e+00	1.798007e+00	1.570905e-02
2.842093e+00	1.816266e+00	1.577457e-02
2.846564e+00	1.820223e+00	1.576960e-02
2.851036e+00	1.813670e+00	1.574938e-02
2.855507e+00	1.795129e+00	1.565899e-02
2.859978e+00	1.796229e+00	1.563908e-02
2.864449e+00	1.765642e+00	1.556206e-02
2.868921e+00	1.761480e+00	1.552717e-02
2.873392e+00	1.741666e+00	1.545283e-02
2.877863e+00	1.759585e+00	1.556031e-02
2.882334e+00	1.769472e+00	1.554827e-02
2.886806e+00	1.754748e+00	1.551482e-02
2.891277e+00	1.719732e+00	1.532900e-02
2.895748e+00	1.720670e+00	1.533761e-02
2.900219e+00	1.732524e+00	1.541561e-02
2.904691e+00	1.738901e+00	1.541648e-02
2.909162e+00	1.708571e+00	1.527310e-02
2.913633e+00	1.683142e+00	1.515639e-02
2.918104e+00	1.717263e+00	1.531564e-02
2.922576e+00	1.703196e+00	1.524855e-02
2.927047e+00	1.690610e+00	1.521368e-02
2.931518e+00	1.673118e+00	1.511276e-02
2.935989e+00	1.670887e+00	1.512711e-02
2.940461e+00	1.684492e+00	1.513728e-02
2.944932e+00	1.666191e+00	1.509388e-02
2.949403e+00	1.653857e+00	1.506083e-02
2.953874e+00	1.626357e+00	1.493609e-02
2.958346e+00	1.641037e+00	1.497690e-02
2.962817e+00	1.632824e+00	1.497694e-02
2.967288e+00	1.630237e+00	1.494644e-02
2.971759e+00	1.621822e+00	1.491185e-02
2.976231e+00	1.602118e+00	1.483651e-02
2.980702e+00	1.631844e+00	1.492481e-02
2.985173e+00	1.587428e+00	1.476717e-02
2.989644e+00	1.595800e+00	1.478097e-02
2.994116e+00	1.584468e+00	1.473876e-02
2.998587e+00	1.571041e+00	1.464029e-02
3.003058e+00	1.570632e+00	1.466275e-02
3.007529e+00	1.569111e+00	1.467940e-02
3.012001e+00	1.582911e+00	1.472279e-02
3.016472e+00	1.566676e+00	1.465967e-02
3.020943e+00	1.549415e+00	1.460046e-02
3.025415e+00	1.536415e+00	1.452610e-02
3.029886e+00	1.561099e+00	1.460119e-02
3.034357e+00	1.507165e+00	1.442328e-02
3.038828e+00	1.505592e+00	1.440998e-02
3.043300e+00	1.519240e+00	1.440653e-02
3.047771e+00	1.544129e+00	1.453353e-02
3.052242e+00	1.517803e+00	1.441689e-02
3.056713e+00	1.505635e+00	1.437765e-02
3.061185e+00	1.508226e+00	1.469062e-02
3.065656e+00	1.493143e+00	1.478859e-02
3.070127e+00	1.481839e+00	1.488096e-02
3.074598e+00	1.472283e+00	1.496846e-02
3.079070e+00	1.437487e+00	1.494716e-02
3.083541e+00	1.460875e+00	1.509918e-02
3.088012e+00	1.448111e+00	1.517269e-02
3.092483e+00	1.428704e+00	1.515018e-02
3.096955e+00	1.398717e+00	1.512780e-02
3.101426e+00	1.415046e+00	1.520217e-02
3.105897e+00	1.401020e+00	1.526430e-02
3.110368e+00	1.393735e+00	1.527310e-02
3.114840e+00	1.396497e+00	1.533155e-02
3.119311e+00	1.387124e+00	1.531870e-02
3.123782e+00	1.381087e+00	1.541753e-02
3.128253e+00	1.354712e+00	1.535365e-02
3.132725e+00	1.339255e+00	1.534542e-02
3.137196e+00	1.354911e+00	1.545280e-02
3.141667e+00	1.334933e+00	1.542984e-02
3.146138e+00	1.323558e+00	1.542451e-02
3.150610e+00	1.313524e+00	1.547018e-02
3.155081e+00	1.314614e+00	1.551742e-02
3.159552e+00	1.303132e+00	1.550815e-02
3.164023e+00	1.295988e+00	1.553220e-02
3.168495e+00	1.322793e+00	1.567313e-02
3.172966e+00	1.287973e+00	1.553597e-02
3.177437e+00	1.269160e+00	1.553151e-02
3.181908e+00	1.283518e+00	1.563181e-02
3.186380e+00	1.279255e+00	1.564482e-02
3.190851e+00	1.265975e+00	1.564686e-02
3.195322e+00	1.228110e+00	1.551487e-02
3.199793e+00	1.241125e+00	1.562759e-02
3.204265e+00	1.251378e+00	1.567334e-02
3.208736e+00	1.220775e+00	1.553685e-02
3.213207e+00	1.251552e+00	1.569184e-02
3.217678e+00	1.214397e+00	1.555610e-02
3.222150e+00	1.205275e+00	1.553397e-02
3.226621e+00	1.213934e+00	1.558339e-02
3.231092e+00	1.219649e+00	1.558158e-02
3.235563e+00	1.210346e+00	1.551695e-02
3.240035e+00	1.203671e+00	1.557589e-02
3.244506e+00	1.235233e+00	1.585992e-02
3.248977e+00	1.236084e+00	1.621255e-02
3.253448e+00	1.236366e+00	1.641753e-02
3.257920e+00	1.237382e+00	1.658481e-02
3.262391e+00	1.229021e+00	1.671725e-02
3.266862e+00	1.252540e+00	1.698693e-02
3.271333e+00	1.248333e+00	1.710705e-02
3.275805e+00	1.298728e+00	1.745357e-02
3.280276e+00	1.310352e+00	1.765718e-02
3.284747e+00	1.304566e+00	1.771501e-02
3.289218e+00	1.273128e+00	1.774189e-02
3.293690e+00	1.288845e+00	1.792259e-02
3.298161e+00	1.315793e+00	1.820471e-02
3.302632e+00	1.314407e+00	1.827927e-02
3.307104e+00	1.350950e+00	1.852609e-02
3.311575e+00	1.324311e+00	1.854487e-02
3.316046e+00	1.350021e+00	1.885956e-02
3.320517e+00	1.339898e+00	1.883508e-02
3.324989e+00	1.316849e+00	1.894350e-02
3.329460e+00	1.310634e+00	1.901698e-02
3.333931e+00	1.316893e+00	1.916355e-02
3.338402e+00	1.312085e+00	1.927865e-02
3.342874e+00	1.339517e+00	1.954969e-02
3.347345e+00	1.337170e+00	1.967115e-02
3.351816e+00	1.353398e+00	1.976840e-02
3.356287e+00	1.351523e+00	1.990052e-02
3.360759e+00	1.337094e+00	1.982361e-02
3.365230e+00	1.321473e+00	1.985533e-02
3.369701e+00	1.352542e+00	2.004530e-02
3.374172e+00	1.335880e+00	2.012904e-02
3.378644e+00	1.335415e+00	2.016566e-02
3.383115e+00	1.320824e+00	2.021822e-02
3.387586e+00	1.334707e+00	2.042627e-02
3.392057e+00	1.373646e+00	2.072489e-02
3.396529e+00	1.352477e+00	2.070625e-02
3.401000e+00	1.377520e+00	2.103091e-02
3.405471e+00	1.360899e+00	2.098612e-02
3.409942e+00	1.347357e+00	2.107119e-02
3.414414e+00	1.334441e+00	2.113963e-02
3.418885e+00	1.378486e+00	2.151373e-02
3.423356e+00	1.383700e+00	2.156433e-02
3.427827e+00	1.357787e+00	2.161911e-02
3.432299e+00	1.358454e+00	2.174394e-02
3.436770e+00	1.390177e+00	2.205614e-02
3.441241e+00	1.397805e+00	2.224308e-02
3.445712e+00	1.396381e+00	2.237244e-02
3.450184e+00	1.392354e+00	2.242482e-02
3.454655e+00	1.416305e+00	2.269399e-02
3.459126e+00	1.367110e+00	2.255785e-02
3.463597e+00	1.393071e+00	2.286116e-02
3.468069e+00	1.394937e+00	2.291805e-02
3.472540e+00	1.370252e+00	2.296762e-02
3.477011e+00	1.413880e+00	2.341513e-02
3.481482e+00	1.379895e+00	2.325289e-02
3.485954e+00	1.405488e+00	2.361429e-02
3.490425e+00	1.384071e+00	2.367784e-02
3.494896e+00	1.418525e+00	2.398928e-02
3.499367e+00	1.437209e+00	2.406164e-02
3.503839e+00	1.402005e+00	2.406838e-02
3.508310e+00	1.396421e+00	2.407992e-02
3.512781e+00	1.390195e+00	2.415586e-02
3.517252e+00	1.379097e+00	2.415645e-02
3.521724e+00	1.394846e+00	2.429974e-02
3.526195e+00	1.401815e+00	2.439080e-02
3.530666e+00	1.372411e+00	2.425108e-02
3.535137e+00	1.348476e+00	2.432524e-02
3.539609e+00	1.390783e+00	2.454166e-02
3.544080e+00	1.393186e+00	2.467764e-02
3.548551e+00	1.375782e+00	2.462418e-02
3.553022e+00	1.370456e+00	2.478703e-02
3.557494e+00	1.393609e+00	2.495807e-02
3.561965e+00	1.328668e+00	2.465338e-02
3.566436e+00	1.403789e+00	2.525790e-02
3.570908e+00	1.384794e+00	2.511007e-02
3.575379e+00	1.360327e+00	2.509160e-02
3.579850e+00	1.341689e+00	2.505805e-02
3.584321e+00	1.343805e+00	2.518977e-02
3.588793e+00	1.365879e+00	2.545410e-02
3.593264e+00	1.324871e+00	2.526872e-02
3.597735e+00	1.311617e+00	2.528557e-02
3.602206e+00	1.305328e+00	2.541403e-02
3.606678e+00	1.294056e+00	2.545786e-02
3.611149e+00	1.255333e+00	2.520982e-02
3.615620e+00	1.343168e+00	2.580211e-02
3.620091e+00	1.318229e+00	2.577357e-02
3.624563e+00	1.327472e+00	2.593270e-02
3.629034e+00	1.283714e+00	2.576193e-02
3.633505e+00	1.322123e+00	2.612931e-02
3.637976e+00	1.349748e+00	2.639342e-02
3.642448e+00	1.263792e+00	2.582234e-02
3.646919e+00	1.301415e+00	2.626482e-02
3.651390e+00	1.366357e+00	2.674697e-02
3.655861e+00	1.289973e+00	2.636676e-02
3.660333e+00	1.319476e+00	2.668320e-02
3.664804e+00	1.329814e+00	2.683578e-02
3.669275e+00	1.268072e+00	2.665693e-02
3.673746e+00	1.268955e+00	2.658506e-02
3.678218e+00	1.279404e+00	2.688725e-02
3.682689e+00	1.307982e+00	2.706461e-02
3.687160e+00	1.322706e+00	2.730757e-02
3.691631e+00	1.292072e+00	2.718671e-02
3.696103e+00	1.305624e+00	2.719205e-02
3.700574e+00	1.248557e+00	2.695800e-02
3.705045e+00	1.282312e+00	2.740487e-02
3.709516e+00	1.292666e+00	2.767867e-02
3.713988e+00	1.248236e+00	2.739787e-02
3.718459e+00	1.287365e+00	2.775742e-02
3.722930e+00	1.271773e+00	2.773235e-02
3.727401e+00	1.252257e+00	2.772523e-02
3.731873e+00	1.308053e+00	2.821086e-02
3.736344e+00	1.273950e+00	2.807345e-02
3.740815e+00	1.290242e+00	2.850003e-02
3.745286e+00	1.239200e+00	2.812103e-02
3.749758e+00	1.250868e+00	2.848200e-02
3.754229e+00	1.259127e+00	2.854835e-02
3.758700e+00	1.210442e+00	2.837567e-02
3.763171e+00	1.216147e+00	2.846634e-02
3.767643e+00	1.255994e+00	2.879099e-02
3.772114e+00	1.290435e+00	2.913342e-02
3.776585e+00	1.243130e+00	2.895484e-02
3.781056e+00	1.224033e+00	2.892127e-02
3.785528e+00	1.233548e+00	2.921089e-02
3.789999e+00	1.248640e+00	2.935522e-02
3.794470e+00	1.249747e+00	2.942320e-02
3.798941e+00	1.235991e+00	2.927346e-02
3.803413e+00	1.228481e+00	2.935295e-02
3.807884e+00	1.210970e+00	2.934299e-02
3.812355e+00	1.240621e+00	2.943398e-02
3.816826e+00	1.232354e+00	2.933405e-02
3.821298e+00	1.191636e+00	2.897152e-02
3.825769e+00	1.141326e+00	2.884076e-02
3.830240e+00	1.221517e+00	2.951325e-02
3.834712e+00	1.244211e+00	2.954227e-02
3.839183e+00	1.202982e+00	2.934438e-02
3.843654e+00	1.224369e+00	2.950191e-02
3.848125e+00	1.262596e+00	3.005603e-02
3.852597e+00	1.254130e+00	3.021563e-02
3.857068e+00	1.233057e+00	3.007974e-02
3.861539e+00	1.180386e+00	2.975824e-02
3.866010e+00	1.193136e+00	3.006114e-02
3.870482e+00	1.192512e+00	3.031655e-02
3.874953e+00	1.190085e+00	3.018227e-02
3.879424e+00	1.185718e+00	3.047672e-02
3.883895e+00	1.189972e+00	3.042516e-02
3.888367e+00	1.182962e+00	3.046595e-02
3.892838e+00	1.179762e+00	3.062863e-02
3.897309e+00	1.158960e+00	3.077077e-02
3.901780e+00	1.178052e+00	3.110215e-02
3.906252e+00	1.204642e+00	3.141546e-02
3.910723e+00	1.174056e+00	3.120237e-02
3.915194e+00	1.196608e+00	3.159617e-02
3.919665e+00	1.186448e+00	3.166759e-02
3.924137e+00	1.175677e+00	3.162348e-02
3.928608e+00	1.161556e+00	3.171804e-02
3.933079e+00	1.211120e+00	3.211775e-02
3.937550e+00	1.199356e+00	3.232324e-02
3.942022e+00	1.138023e+00	3.192899e-02
3.946493e+00	1.144398e+00	3.204118e-02
3.950964e+00	1.113248e+00	3.211721e-02
3.955435e+00	1.113303e+00	3.226237e-02
3.959907e+00	1.149101e+00	3.253727e-02
3.964378e+00	1.124593e+00	3.260013e-02
3.968849e+00	1.165809e+00	3.306701e-02
3.973320e+00	1.152162e+00	3.322766e-02
3.977792e+00	1.108818e+00	3.291798e-02
3.982263e+00	1.156468e+00	3.348878e-02
3.986734e+00	1.179840e+00	3.381234e-02
3.991205e+00	1.066972e+00	3.303812e-02
3.995677e+00	1.112497e+00	3.382441e-02
4.000148e+00	1.127516e+00	3.404025e-02
4.004619e+00	1.104655e+00	3.403850e-02
4.009090e+00	1.075738e+00	3.395459e-02
4.013562e+00	1.093594e+00	3.429755e-02
4.018033e+00	1.014228e+00	3.395903e-02
4.022504e+00	1.168464e+00	3.540854e-02
4.026975e+00	1.085522e+00	3.449520e-02
4.031447e+00	1.121020e+00	3.507316e-02
4.035918e+00	1.089623e+00	3.529968e-02
4.040389e+00	1.070447e+00	3.537987e-02
4.044860e+00	1.131268e+00	3.608318e-02
4.049332e+00	1.075488e+00	3.565766e-02
4.053803e+00	1.101207e+00	3.621724e-02
4.058274e+00	9.945450e-01	3.526997e-02
4.062745e+00	1.039650e+00	3.600978e-02
4.067217e+00	1.076453e+00	3.675570e-02
4.071688e+00	1.052591e+00	3.651128e-02
4.076159e+00	1.107239e+00	3.738039e-02
4.080630e+00	1.067258e+00	3.739971e-02
4.085102e+00	1.094043e+00	3.799718e-02
4.089573e+00	9.921132e-01	3.671710e-02
4.094044e+00	9.967363e-01	3.755283e-02
4.098516e+00	1.052672e+00	3.820049e-02
4.102987e+00	1.050598e+00	3.820896e-02
4.107458e+00	1.101017e+00	3.873363e-02
4.111929e+00	1.082123e+00	3.877654e-02
4.116401e+00	1.049773e+00	3.892081e-02
4.120872e+00	9.975721e-01	3.856150e-02
4.125343e+00	9.498882e-01	3.846789e-02
4.129814e+00	1.014312e+00	3.930906e-02
4.134286e+00	1.024653e+00	3.946012e-02
4.138757e+00	1.023744e+00	4.017075e-02
4.143228e+00	9.224423e-01	3.974060e-02
4.147699e+00	9.853982e-01	4.025840e-02
4.152171e+00	9.982557e-01	4.096279e-02
4.156642e+00	1.007416e+00	4.107615e-02
4.161113e+00	1.004154e+00	4.114224e-02
4.165584e+00	9.666525e-01	4.113723e-02
4.170056e+00	1.016842e+00	4.197231e-02
4.174527e+00	9.617913e-01	4.183515e-02
4.178998e+00	9.258083e-01	4.215736e-02
4.183469e+00	9.333418e-01	4.240056e-02
4.187941e+00	9.300827e-01	4.290086e-02
4.192412e+00	9.609616e-01	4.311464e-02
4.196883e+00	1.037559e+00	4.478231e-02
4.201354e+00	9.557118e-01	4.420513e-02
4.205826e+00	9.282120e-01	4.408931e-02
4.210297e+00	8.732814e-01	4.392101e-02
4.214768e+00	8.969722e-01	4.447359e-02
4.219239e+00	9.065278e-01	4.534296e-02
4.223711e+00	8.920208e-01	4.542918e-02
4.228182e+00	9.719383e-01	4.680191e-02
4.232653e+00	8.580819e-01	4.580894e-02
4.237124e+00	8.689408e-01	4.660546e-02
4.241596e+00	8.760862e-01	4.726381e-02
4.246067e+00	8.355244e-01	4.729090e-02
4.250538e+00	8.780375e-01	4.752238e-02
4.255009e+00	8.388187e-01	4.808854e-02
4.259481e+00	8.242512e-01	4.859876e-02
4.263952e+00	7.449363e-01	4.819783e-02
4.268423e+00	8.174352e-01	4.995690e-02
4.272894e+00	8.400049e-01	5.078626e-02
4.277366e+00	7.576189e-01	4.946913e-02
4.281837e+00	7.064447e-01	5.018448e-02
4.286308e+00	6.706282e-01	5.021737e-02
4.290779e+00	7.056141e-01	5.093284e-02
4.295251e+00	6.476082e-01	5.127918e-02
4.299722e+00	7.104974e-01	5.301129e-02
4.304193e+00	6.963927e-01	5.326408e-02
4.308664e+00	6.388792e-01	5.338527e-02
4.313136e+00	7.065946e-01	5.464986e-02
4.317607e+00	7.174589e-01	5.646078e-02
4.322078e+00	6.985097e-01	5.605834e-02
4.326549e+00	6.741669e-01	5.692609e-02
4.331021e+00	6.592810e-01	5.763379e-02
4.335492e+00	6.972041e-01	5.846350e-02
4.339963e+00	7.116324e-01	6.045296e-02
4.344434e+00	6.981645e-01	6.082720e-02
4.348906e+00	8.022010e-01	6.346197e-02
4.353377e+00	7.507199e-01	6.301594e-02
4.357848e+00	7.459831e-01	6.477316e-02
4.362320e+00	7.148204e-01	6.611659e-02
4.366791e+00	6.926632e-01	6.657427e-02
4.371262e+00	8.736743e-01	7.200290e-02
4.375733e+00	7.196769e-01	7.075913e-02
4.380205e+00	6.184084e-01	7.217450e-02
4.384676e+00	6.412238e-01	7.390053e-02
4.389147e+00	7.508667e-01	7.773095e-02
4.393618e+00	6.483470e-01	7.789571e-02
4.398090e+00	7.662026e-01	8.196734e-02
4.402561e+00	7.401466e-01	8.357717e-02
4.407032e+00	6.931933e-01	8.649416e-02
4.411503e+00	7.161637e-01	8.867814e-02
4.415975e+00	7.764063e-01	9.593720e-02
4.420446e+00	6.562534e-01	9.443501e-02
4.424917e+00	7.253546e-01	1.022336e-01
4.429388e+00	7.346600e-01	1.081689e-01
4.433860e+00	5.632597e-01	1.106752e-01
4.438331e+00	7.792851e-01	1.208418e-01
4.442802e+00	7.137380e-01	1.256856e-01
4.447273e+00	7.090698e-01	1.385494e-01
4.451745e+00	6.563672e-01	1.512502e-01
4.456216e+00	8.833035e-01	1.796114e-01
4.460687e+00	7.719522e-01	2.098036e-01
4.465158e+00	6.030121e-01	2.545542e-01
4.469630e+00	6.784198e-01	4.273827e-01
